"","FID","IID","Rivername","Region","Latitude","Longitude","Dataset","LongitudePoints","LatitudePoints","location_name","Province","river_majority_cluster","Majority_admixed","MS_sst05_5m","MS_sst06_5m","MS_sst07_5m","MS_sss05_5m","MS_sss06_5m","MS_sss07_5m","BO_ph"
"28","ARO","ARO12_Sasa_Red_61_H03","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"29","ARO","ARO12_Sasa_Red_62_A04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"30","ARO","ARO12_Sasa_Red_64_B04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"31","ARO","ARO12_Sasa_Red_65_C04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"32","ARO","ARO12_Sasa_Red_66_D04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"33","ARO","ARO12_Sasa_Red_67_E04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"34","ARO","ARO12_Sasa_Red_68_F04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"35","ARO","ARO12_Sasa_Red_69_G04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"36","ARO","ARO12_Sasa_Red_70_H04","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
"37","ARO","ARO12_Sasa_Red_71_A05","RivireAuxRochers","NorthAm",49.99688,-66.86287,"May 2021 5700 Recluster",-66.86,50,"RivireAuxRochers","QC","STL",FALSE,2.64000010490417,9.52000045776367,13.4899997711182,27.9400005340576,26.4500007629395,26.4300003051758,7.69199991226196
